url,text,tag,embedding
https://www.mlb.com/glossary/rules/ambidextrous-pitchers,"A pitcher must visually indicate with which hand he will use to pitch prior to the start of a plate appearance. This can be accomplished simply by wearing his glove on his non-throwing hand and placing his foot on the pitching rubber. Barring injury, he is not permitted to pitch with the other hand until the batter is retired, becomes a baserunner or is removed for a pinch-hitter.",ambidextrous-pitchers,"[0.018971921876072884, 0.0858350396156311, -0.05083344504237175, -0.06668057292699814, 0.031427983194589615, 0.06201811879873276, 0.009160637855529785, 0.05894704908132553, 0.034554023295640945, 0.035924844443798065, 0.0341629832983017, -0.0031783527228981256, -0.04182805120944977, 0.07281666994094849, 0.07043000310659409, -0.033479124307632446, -0.0548417903482914, 0.052229683846235275, 0.013297728262841702, 0.10925733298063278, 0.06351948529481888, 0.06825399398803711, -0.07260827720165253, -0.07209593057632446, 0.014633887447416782, 0.03638790547847748, 0.05032702907919884, 0.05439833551645279, 0.03772547468543053, -0.021434474736452103, -0.03568217158317566, 0.07634148001670837, 0.029631977900862694, 0.08176997303962708, -0.11689971387386322, -0.024148907512426376, -0.05433380603790283, 0.13503852486610413, 0.0343799963593483, 0.04265386983752251, 0.010349447838962078, -0.0211351215839386, -0.02199995145201683, 0.002177785849198699, -0.04689290374517441, 0.035907112061977386, -0.018925385549664497, 0.04887900874018669, 0.0024440314155071974, -0.057927388697862625, -0.005518100690096617, -0.05553470924496651, 0.137841135263443, 0.03704334422945976, 0.0912313163280487, 0.02840578369796276, 0.005771799478679895, -0.01414091419428587, -0.029224589467048645, 0.047233592718839645, 0.06880129873752594, -0.007516598328948021, -0.02502049319446087, -0.0527409128844738, -0.05837119370698929, -0.06845355778932571, -0.00934259407222271, 0.010301819071173668, 0.016016092151403427, 0.03131285309791565, 0.08354213088750839, 0.0005773961893282831, 0.05268634110689163, -0.06348160654306412, 0.033952198922634125, -0.0450577549636364, -0.016055550426244736, 0.005336047150194645, -0.0181866604834795, 0.011010685004293919, -0.09833300858736038, -0.059340331703424454, -0.010217000730335712, 0.03520208224654198, -0.06255494058132172, 0.04657331109046936, -0.06891802698373795, 0.04201480746269226, -0.009668475948274136, -0.004955231677740812, -0.09046696126461029, 0.014344822615385056, -0.022011302411556244, -0.0802706778049469, -0.036506641656160355, -0.015436030924320221, 0.007854320108890533, -0.004679369740188122, -0.10186178982257843, 0.06940758973360062, 0.020133068785071373, -0.07846328616142273, 0.0218734722584486, 0.01243797317147255, 0.07191967964172363, -0.046690769493579865, 0.03658754378557205, -0.07299774140119553, -0.002115509007126093, -0.051258571445941925, 0.05722738802433014, 0.023262444883584976, -0.09291764348745346, 0.006016308907419443, -0.03869229555130005, -0.03730059787631035, -0.06094147637486458, -0.009081931784749031, -0.017576666548848152, -0.06551160663366318, -0.023621976375579834, -0.0028195336926728487, -0.02485622651875019, -0.0015342705883085728, -0.020774273201823235, 0.011326453648507595, 0.03099217265844345, 4.2453630511969635e-34, -0.011722352355718613, 0.033924877643585205, -0.06318449974060059, -0.021962333470582962, -0.014189600944519043, -0.02633924037218094, -0.05348451808094978, -0.04364246875047684, 0.02353482134640217, -0.014912578277289867, 0.10065751522779465, 0.03229738399386406, 0.05570349842309952, 0.03549438342452049, 0.005192904267460108, 0.0008953612996265292, -0.07204046100378036, 0.0017643477767705917, 0.008430208079516888, 0.05707313120365143, -0.0063181184232234955, -0.04899756610393524, -0.04798939824104309, -0.027796534821391106, -0.05023716390132904, 0.08236999809741974, 0.029526103287935257, -0.13063694536685944, 0.08658822625875473, -0.01637236773967743, 0.007724677678197622, 0.09206845611333847, -0.05602073296904564, 0.010072392411530018, -0.0632404237985611, -0.023900862783193588, -0.0318559892475605, 0.020663732662796974, -0.04617078974843025, -0.0735912024974823, -0.003877131501212716, 0.02551729790866375, -0.09409023076295853, -0.019514724612236023, -0.042832836508750916, -0.028871705755591393, 0.006313753314316273, 0.08813156932592392, 0.03824545815587044, 0.0030558353755623102, 0.10704133659601212, -0.05680530518293381, 0.03184448182582855, -0.02393937110900879, 0.030756616964936256, -0.03956792131066322, -0.055458538234233856, 0.005444193724542856, 0.007225047331303358, 0.013294685631990433, 0.041210006922483444, -0.047683123499155045, -0.052108168601989746, 0.1044844388961792, -0.04771681874990463, 0.02576526068150997, -0.02302764542400837, -0.022249111905694008, 0.011784518137574196, -0.057594820857048035, -0.07819021493196487, -0.058313000947237015, -0.06624644994735718, 0.0576736219227314, -0.04440993815660477, -0.004490854684263468, 0.08767754584550858, 0.1446223258972168, 0.023797905072569847, 0.04763680696487427, 0.008120671845972538, -0.06044713780283928, 0.008254819549620152, -0.0496680773794651, -0.054707083851099014, -0.0004296130791772157, -0.01901412382721901, 0.021470876410603523, -0.007777710445225239, 0.05741748958826065, -0.01178804226219654, -0.0019224032294005156, -0.057437580078840256, 0.03253640606999397, 0.03107074648141861, -3.3124310413118934e-33, -0.05156977102160454, 0.022965211421251297, -0.037088792771101, -0.03237780183553696, 0.01509523019194603, 0.017782503738999367, 0.029027357697486877, -0.04599574953317642, -0.06974133104085922, -0.0913957804441452, -0.04220066964626312, 0.01742171123623848, -0.11142119765281677, 0.02118341438472271, -0.042939528822898865, -0.010534152388572693, -0.05777363106608391, 0.0996701717376709, -0.013549570925533772, 0.06140880286693573, -0.0006398941040970385, -0.02074596844613552, -0.041144490242004395, -0.026942171156406403, -0.10354907810688019, 0.03434295952320099, 0.01355159655213356, 0.01741250418126583, -0.15966001152992249, -0.057382453233003616, 0.03521256521344185, 0.0007513154996559024, 0.06313781440258026, 0.01018842589110136, -0.08726053684949875, 0.03430470824241638, -0.11854520440101624, 0.02265789732336998, -0.028435256332159042, 0.09903866052627563, 0.026052268221974373, 0.045397620648145676, 0.034732043743133545, 0.1051473394036293, -0.056845176964998245, 0.03054119274020195, -0.012359424494206905, -0.03654443845152855, -0.04572773724794388, 0.04815973713994026, -0.07388924062252045, 0.030594727024435997, -0.010963995940983295, -0.08065637201070786, -0.022236576303839684, -0.05756125971674919, -0.008689535781741142, -0.03415370360016823, 0.042201120406389236, -0.0004940654616802931, 0.03485247492790222, -0.023004593327641487, -0.031063741073012352, -0.02318217046558857, 0.010351222939789295, 0.012419292703270912, -0.05941510945558548, -0.003735120175406337, -0.025509707629680634, 0.05507759749889374, -0.05341760441660881, 0.03834778442978859, 0.06518585979938507, 0.02769869938492775, 0.001414882019162178, 0.015385701321065426, 0.008810112252831459, -0.018184451386332512, -0.025942374020814896, -0.06087740883231163, -0.06693029403686523, -0.025356296449899673, -0.05355359613895416, 0.021838728338479996, 0.057509876787662506, 0.07007822394371033, -0.022078203037381172, -0.041993848979473114, 0.014014949090778828, -0.016289200633764267, 0.017453297972679138, 0.10049766302108765, 0.001805227599106729, 0.032907020300626755, 0.06921011954545975, -3.640615275912751e-08, -0.0036976139526814222, -0.0009422875591553748, 0.06608249992132187, -0.09118233621120453, 0.015428741462528706, 0.0971597209572792, 0.0513913556933403, -0.07198748737573624, 0.06800948828458786, -0.023866889998316765, -0.025408659130334854, 0.03284050524234772, -0.0024451357312500477, -0.05551762133836746, 0.08320343494415283, 0.024267179891467094, -0.008142928592860699, 0.013083945959806442, -0.04646190628409386, 0.08527175337076187, -0.06474572420120239, -0.049789488315582275, 0.057100336998701096, 0.09119492769241333, 0.05064079910516739, -0.021698422729969025, 0.01341497153043747, 0.04947727546095848, -0.033458877354860306, 0.06835564970970154, 0.07735173404216766, 0.1018713116645813, -0.007051202468574047, -0.013825460337102413, -0.0019981886725872755, 0.033985503017902374, -0.005050993524491787, -0.03159915283322334, 0.03345907852053642, -0.008340442553162575, -0.051827769726514816, 0.08528360724449158, -0.19287386536598206, 0.022894227877259254, 0.02113032341003418, -0.00831569917500019, 0.04115574434399605, -0.04397119954228401, -0.05892270430922508, 0.06351456791162491, -0.05331069603562355, -0.020189300179481506, 0.01682162471115589, 0.0187618900090456, 0.007292590104043484, 0.0374508835375309, -0.04361092299222946, 0.009649046696722507, 0.01386845950037241, -0.008915586397051811, -0.05367281660437584, 0.02319905534386635, 0.03976038843393326, 0.0640447735786438]"
https://www.mlb.com/glossary/rules/ambidextrous-pitchers,"The pitcher is allowed to pitch with the opposite hand mid-plate appearance should he incur an injury with the other, but he is then barred from pitching with the injured hand for the rest of the game.",ambidextrous-pitchers,"[-0.009029117412865162, 0.1067010685801506, 0.01946594938635826, -0.03718522563576698, 0.020305247977375984, 0.04141364246606827, -0.02662372775375843, 0.0913209319114685, 0.037773191928863525, 0.07844826579093933, 0.04631247743964195, 0.0730251669883728, -0.029988255351781845, 0.08930530399084091, 0.06846743077039719, -0.005999189335852861, -0.047301776707172394, 0.030853936448693275, -0.046537648886442184, 0.14491166174411774, 0.04077935591340065, 0.08771194517612457, -0.09894874691963196, 0.005704926326870918, 0.006399460136890411, 0.031208142638206482, 0.01952235773205757, 0.07179080694913864, 0.046689171344041824, -0.03736808896064758, -0.059181734919548035, 0.03509671613574028, 0.010930015705525875, 0.030260125175118446, -0.1225372776389122, -0.0318794846534729, -0.08584848046302795, 0.05839183181524277, 0.033639851957559586, -0.015897825360298157, -0.03971375524997711, 0.02406817302107811, -0.03197649121284485, -0.020053084939718246, -0.027869176119565964, 0.00813649408519268, -0.05104649439454079, 0.010008939541876316, 0.023477056995034218, -0.06041288003325462, -0.013602172024548054, 0.04834892228245735, 0.08351568132638931, 0.06747934967279434, 0.10942589491605759, 0.05362869054079056, -0.015688585117459297, -0.037569206207990646, -0.05248863995075226, 0.08232089132070541, 0.061934180557727814, -0.00044794075074605644, -0.021902645006775856, -0.029590686783194542, -0.014113955199718475, -0.06362330168485641, -0.0494399294257164, -0.0017309656832367182, -0.0037657625507563353, 0.07389127463102341, 0.09797494113445282, -0.042623136192560196, 0.002100198296830058, -0.11192397773265839, 0.07292017340660095, -0.010686302557587624, -0.04743853956460953, 0.0339527502655983, 0.02190149575471878, 0.0268327035009861, -0.057221971452236176, -0.06082012876868248, -0.003971336409449577, -0.02661183662712574, -0.051007237285375595, -0.036537203937768936, -0.04829859361052513, 0.04734102636575699, 0.02741803415119648, 0.009420406073331833, -0.06362197548151016, 0.01675473339855671, 0.07376927882432938, -0.004775783978402615, 0.04879603534936905, 0.0017196309054270387, -0.003702246118336916, -0.03568750247359276, -0.10265091061592102, 0.04729674756526947, 0.0004577528452500701, -0.013426418416202068, -0.01752740703523159, -0.03227291628718376, 0.03808576986193657, -0.048968538641929626, 0.09466728568077087, -0.08604434132575989, -0.004742233548313379, -0.029746288433670998, 0.0996093675494194, 0.08437259495258331, -0.007511229254305363, -0.022061694413423538, -0.02916761115193367, -0.01565835438668728, -0.018145916983485222, 0.005150185897946358, 0.018881669268012047, -0.07369895279407501, -0.03517159819602966, -0.01229744404554367, 0.007064262870699167, -0.015021291561424732, -0.02461446449160576, -0.022853601723909378, 0.020419275388121605, -1.0169444074673466e-33, -0.014222384430468082, -0.01085793785750866, -0.09151104837656021, -0.07618462294340134, 0.01925954408943653, -0.039109472185373306, -0.08910831809043884, -0.014789111912250519, 0.0031747035682201385, -0.08364789187908173, 0.044204991310834885, -0.04280862212181091, 0.041281186044216156, -0.03455381467938423, -0.004880065098404884, 0.05975234881043434, -0.016811035573482513, 0.042210619896650314, -0.01050435658544302, 0.02363823726773262, 0.012922987341880798, -0.0650687962770462, -0.050618577748537064, -0.026302354410290718, -0.09902192652225494, 0.05151727423071861, 0.07225003838539124, -0.14259205758571625, 0.06691339612007141, -0.0014654586557298899, 0.0019077954348176718, 0.07489395141601562, 0.0005519588594324887, 0.04901253804564476, -0.09270530939102173, 0.0282368715852499, -0.06234567612409592, 0.042011361569166183, -0.056944165378808975, -0.017949705943465233, -0.0543798990547657, 0.06812448799610138, -0.07531870156526566, -0.008441970683634281, 0.004546770825982094, -0.09358057379722595, 0.014713974669575691, 0.06212402507662773, -0.024606497958302498, -0.01155865378677845, 0.06177309900522232, -0.04314005374908447, 0.05759883671998978, 0.0039510950446128845, -0.016196725890040398, 0.03430080786347389, 0.001833369373343885, 0.037246014922857285, 0.005758477840572596, 0.08536231517791748, 0.07560262084007263, -0.010097404941916466, -0.017701586708426476, 0.09761592745780945, -0.04811578616499901, 0.026875317096710205, -0.04410048574209213, -0.02124021016061306, -0.026971226558089256, -0.05617408826947212, -0.08380068093538284, -0.06479644775390625, -0.08011423051357269, 0.1330246925354004, -0.04239341616630554, -0.05203801766037941, 0.06937335431575775, 0.1265028715133667, 0.018395626917481422, 0.015347432345151901, -0.004760202020406723, -0.02870471403002739, 0.04539782553911209, -0.019681164994835854, -0.06980030238628387, 0.02456711046397686, -0.003021006938070059, 0.06827109307050705, 0.0005886413855478168, 0.08513352274894714, 0.032214339822530746, -0.002686305670067668, -0.0017468283185735345, 0.04723447561264038, 0.06157548725605011, -1.228742959217591e-33, -0.07558602839708328, -0.018715882673859596, -0.057016853243112564, -0.03909865766763687, 0.04463145509362221, -0.011820167303085327, 0.03676464036107063, 0.014527134597301483, 0.01147829182446003, -0.06881163269281387, -0.05237903073430061, -0.04174555093050003, -0.09599737077951431, 0.019940730184316635, -0.03803413361310959, -0.019185716286301613, -0.0892094299197197, 0.05176515504717827, 0.003548382082954049, 0.05411582812666893, 0.05762512609362602, -0.05142893269658089, -2.2203081243787892e-05, -0.014417720958590508, -0.04634068161249161, 0.06150537356734276, -0.01050125528126955, 0.024515904486179352, -0.1529068946838379, -0.049801841378211975, 0.05729043856263161, -0.008805312216281891, 0.030816156417131424, 0.012092760764062405, -0.053998421877622604, 0.029964637011289597, -0.09041625261306763, 0.041571810841560364, -0.07160665094852448, 0.04837188869714737, 0.06411560624837875, 0.06124051287770271, -0.03428896516561508, 0.136232390999794, -0.013720840215682983, -0.013743910938501358, 0.05324695631861687, -0.04044900834560394, 0.015318570658564568, 0.014155086129903793, -0.059525828808546066, -0.018051041290163994, 0.02543392777442932, -0.02987150102853775, 0.051781900227069855, -0.0705796331167221, 0.050887566059827805, -0.0484943725168705, -0.0030257180333137512, -0.028921162709593773, -0.011708073318004608, 0.01894950680434704, 0.032837238162755966, -0.06312133371829987, 0.06960481405258179, 0.041483428329229355, -0.0639384314417839, -0.01337456051260233, 0.04047967866063118, 0.0009708704310469329, -0.0531945526599884, 0.06768199801445007, -0.00329565885476768, -0.009351745247840881, 0.018759731203317642, 0.09417098015546799, -0.04326864704489708, -0.02407611906528473, -0.023328300565481186, -0.04023551940917969, -0.08498647063970566, -0.03189500793814659, -0.0596725232899189, 0.05757312849164009, 0.024102870374917984, 0.023131929337978363, 0.016795124858617783, -0.07373940944671631, -0.02445283718407154, -0.07810897380113602, -0.01604604721069336, 0.10172155499458313, -0.0121601652354002, -0.017644179984927177, 0.04886387661099434, -3.089711952952712e-08, 0.03789084032177925, -0.04250337556004524, -0.02617633156478405, -0.044207025319337845, -0.04023626819252968, 0.029709648340940475, 0.033288292586803436, -0.10225483030080795, 0.046924982219934464, 0.05673116073012352, -0.0075369225814938545, 0.019576694816350937, 0.03216599300503731, -0.03837577998638153, -0.05335516110062599, 0.003283544210717082, 0.01694699563086033, -0.01287735253572464, -0.057874079793691635, 0.09682168811559677, -0.03984532505273819, -0.030560702085494995, 0.08879632502794266, 0.08165503293275833, 0.03972896933555603, 0.0021441953722387552, -0.04112815856933594, 0.033238790929317474, -0.08957874774932861, 0.014472734183073044, 0.027323000133037567, 0.05457737296819687, -0.023333093151450157, 0.04334498941898346, -0.00964153092354536, -0.04504764825105667, 0.04520120471715927, -0.041720133274793625, -0.03367677330970764, -0.06882567703723907, -0.02725123055279255, 0.029012052342295647, -0.031058168038725853, 0.037587665021419525, 0.09641776978969574, -0.08764674514532089, 0.017045781016349792, 0.020236240699887276, -0.013763057067990303, -0.031428899616003036, -0.03259291872382164, -0.013528983108699322, 0.04769103229045868, -0.017092298716306686, 0.025212682783603668, 0.02492835931479931, -0.03727074712514877, -0.002588162897154689, 0.020371602848172188, -0.004020822700113058, -0.038912635296583176, -0.0003423580783419311, 0.0857911929488182, 0.04684929922223091]"
https://www.mlb.com/glossary/rules/appeal-plays,The defensive team can appeal certain plays to alert the umpires of infractions that would otherwise be allowed without the appeal. Appeal plays are not the same as a manager asking the umpire for an instant-replay review.,appeal-plays,"[0.02461257390677929, 0.04674423858523369, -0.048231858760118484, -0.08706063032150269, 0.06043262779712677, 0.06336870789527893, 0.09004589915275574, -0.0095857884734869, 0.07523605972528458, 0.10047334432601929, 0.013551417738199234, -0.013578780926764011, 0.012520699761807919, 0.0678999051451683, 0.03392712026834488, 0.007000609766691923, 0.0693148598074913, 0.014644814655184746, 0.02418992854654789, -0.0025442198384553194, -0.014425807632505894, 0.06659791618585587, -0.04308241978287697, -0.02651744708418846, -0.1251087486743927, -0.10746488720178604, -0.021456625312566757, 0.09549874067306519, -0.021301008760929108, -0.03804440423846245, -0.04591107740998268, 0.021867524832487106, 0.1023293137550354, 0.0631733164191246, -0.14273573458194733, 0.0471649095416069, -0.04246745631098747, 0.03682722896337509, 0.024752231314778328, -0.0032335491850972176, 0.004792056977748871, -0.02855571359395981, 0.019687235355377197, -0.05648119002580643, -0.05686713010072708, 0.008883867412805557, -0.02410717122256756, -0.05092840641736984, -0.04536408185958862, -0.010565852746367455, 0.018666043877601624, 0.01052782405167818, 0.10979106277227402, -0.038940612226724625, 0.05184854194521904, -0.025745194405317307, 0.018932364881038666, 0.0631214827299118, 0.0018056818516924977, 0.046906109899282455, 0.017814066261053085, -0.0941331684589386, 0.007633879780769348, 0.04510856047272682, -0.05885941907763481, -0.04091968387365341, -0.03728663921356201, 0.08184029906988144, 0.01839577592909336, -0.018572555854916573, 0.08279995620250702, -0.019449062645435333, 0.07686562091112137, 0.0010448122629895806, -0.0020899674855172634, 0.06641543656587601, 0.01461088377982378, 0.0022327392362058163, -0.030897926539182663, -0.03337886184453964, -0.10945495218038559, -0.1242082342505455, -0.0488785021007061, -0.035181790590286255, -0.007926910184323788, -0.004079217091202736, 0.02586059644818306, 0.012915161438286304, 0.026702968403697014, 0.1136593371629715, 0.08785220980644226, 0.011675314977765083, 0.019892297685146332, 0.03652755543589592, 0.012191739864647388, -0.024918638169765472, -0.006243047770112753, -0.08860748261213303, 0.0040026321075856686, 0.02953597903251648, 0.03088780678808689, 0.05882400646805763, -0.04361916333436966, -0.03191203996539116, 0.014869988895952702, -0.057268619537353516, -0.014446795918047428, -0.021755078807473183, 0.0008047358132898808, 0.017209216952323914, -0.018661651760339737, 0.05824178829789162, 0.04753265902400017, 0.034400247037410736, -0.05877652391791344, 0.04458111897110939, 0.025501009076833725, -0.01086343452334404, -0.038627877831459045, -0.0459897443652153, 0.076590396463871, -0.000980669748969376, -0.03567158058285713, 0.0356670580804348, 0.07950752228498459, 0.0908544585108757, 0.09789959341287613, -1.1929634825724529e-33, 0.013101683929562569, 0.009650873951613903, -0.07829013466835022, -0.06349912285804749, -0.039872702211141586, -0.0908680409193039, 0.012409375049173832, -0.019028620794415474, 0.024013515561819077, -0.06945622712373734, -0.03001280128955841, 0.08375387638807297, 0.17126551270484924, -0.035046812146902084, 0.017118286341428757, 0.029179465025663376, -0.082586869597435, 0.016648178920149803, -0.02244606614112854, 0.03256980702280998, -0.017452413216233253, -0.06734484434127808, -0.009793873876333237, -0.005534814670681953, -0.06458026170730591, -0.027898304164409637, 0.04414394870400429, -0.04678766429424286, 0.02729913406074047, -0.021014174446463585, -0.02841266244649887, -0.006794823799282312, -0.03566085174679756, 0.026053287088871002, 0.04312178120017052, -0.00312376138754189, 0.022715501487255096, 0.08827335387468338, -0.0033943590242415667, -0.08893031626939774, -0.01614050753414631, -0.03725556656718254, -0.06760438531637192, 0.027412353083491325, 0.005552684422582388, -0.09319718927145004, -0.07926134765148163, -0.04835021123290062, -0.01372464094310999, 0.03913290798664093, 0.12979407608509064, 0.03334429860115051, 0.049509916454553604, 0.012733404524624348, 0.004955999553203583, 0.012284627184271812, -0.007040021475404501, 0.0018203190993517637, 0.04097912088036537, 0.024017872288823128, 0.04062623530626297, 0.010781889781355858, 0.016238730400800705, 0.006988998502492905, 0.010939199477434158, 0.04386492073535919, 0.01920037530362606, -0.026507001370191574, 0.06821722537279129, -0.14446721971035004, 0.011840565130114555, 0.007353601511567831, 0.06621463596820831, 0.05157846212387085, -0.0288279689848423, -0.02129512093961239, 0.008143465965986252, 0.0645103007555008, 0.049747735261917114, -0.04771685600280762, 0.031159738078713417, -0.05749141424894333, 0.012788739055395126, -0.04932526499032974, 0.04058143123984337, -0.0006929621449671686, -0.047136470675468445, 0.0037120531778782606, -0.027386421337723732, 0.004257598891854286, -0.08035214990377426, 0.02312757447361946, -0.0726819857954979, 0.09069221466779709, 0.06878519803285599, -2.476229589118776e-34, -0.05145971104502678, -0.0773465633392334, -0.09090396016836166, -0.007224580273032188, -0.059244945645332336, -0.006589254830032587, -0.0783311128616333, 0.05225854367017746, -0.0033107942435890436, -0.0025594988837838173, -0.05711045488715172, -0.04187268018722534, -0.03619008883833885, 0.03953997418284416, -0.04920850694179535, -0.08259080350399017, -0.03174511715769768, 0.02416376769542694, -0.02321522682905197, 0.004315293859690428, 0.09010572731494904, -0.001423036796040833, 0.07238934189081192, 0.0008614539983682334, -0.08114726096391678, 0.07943826168775558, 0.026263123378157616, -0.03661472350358963, 0.03484097123146057, -0.02166048251092434, 0.05001530796289444, -0.027158215641975403, -0.013675598427653313, 0.036881446838378906, 0.04722604900598526, -0.05947582796216011, 0.07528254389762878, 0.04903867468237877, -0.08097049593925476, 0.03156234323978424, 0.04596429318189621, 0.07445074617862701, -0.04869876429438591, -0.049117326736450195, 0.024109920486807823, 0.04214188829064369, 0.07441770285367966, -0.016877446323633194, -0.059197090566158295, -0.018011104315519333, -0.0014485849533230066, 0.02130032330751419, 0.07841150462627411, 0.019700409844517708, -0.028182508423924446, -0.10062958300113678, 0.02343060076236725, -0.009419264271855354, -0.027650605887174606, -0.015693094581365585, 0.031051110476255417, -0.0037133258301764727, -0.10676906257867813, -0.04451451078057289, 0.03039715066552162, 0.14979024231433868, -0.03515493869781494, -0.04181056097149849, 0.03777703270316124, -0.008045675233006477, -0.06490185111761093, 0.005413456819951534, -0.08450236916542053, -0.06700894981622696, 0.04144231230020523, 0.06498990207910538, -0.03013797290623188, -0.004546422977000475, -0.0615687295794487, -0.001604907913133502, 0.005033963825553656, -0.0043038115836679935, 0.02678171545267105, 0.05756598711013794, 0.010568477213382721, 0.0701688602566719, -0.04182148352265358, -0.04044041782617569, -0.013236349448561668, 0.004170831758528948, 0.04006017744541168, 0.05801955237984657, 0.03871684893965721, -0.006668999791145325, -0.021525824442505836, -3.444884555392491e-08, -0.02159569039940834, 0.014878281392157078, 0.06794413179159164, 0.031515881419181824, -0.04606664553284645, -0.03314145654439926, -0.0003665078547783196, -0.14827048778533936, 0.02708209492266178, -0.09957805275917053, -0.0018069420475512743, -0.008315357379615307, -0.004086500033736229, -0.06625823676586151, 0.012006023898720741, 0.0050644357688724995, 0.01725687086582184, -0.003804992651566863, -0.03442259877920151, 0.10247800499200821, -0.04911673069000244, -0.04605845361948013, -0.03339578956365585, 0.036286789923906326, 0.023977937176823616, 0.023626623675227165, -0.014674456790089607, -0.11456698924303055, -0.05479630455374718, -0.015052427537739277, 0.008787769824266434, 0.062397830188274384, 0.03117026574909687, 0.00507575087249279, 0.049273356795310974, 0.02641301415860653, 0.06282131373882294, -0.06374820321798325, 0.03953366354107857, 0.03768144175410271, -0.12673290073871613, -0.04027516022324562, -0.04842112213373184, -0.012405688874423504, 0.0017672363901510835, -0.04085567966103554, -0.06879499554634094, -0.07098952680826187, -0.03402280434966087, -0.017128001898527145, 0.04660880193114281, -0.047971561551094055, -0.0034726993180811405, -0.019455397501587868, -0.016335153952240944, 0.04419644549489021, 0.0028962702490389347, -0.08832239359617233, -0.02859794721007347, 0.019893478602170944, 0.02737571857869625, 0.05327492952346802, 0.07429774105548859, 0.059575121849775314]"
